date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:16:01	250546/250546	---M--	200	added ('OK')	application/octet-stream	etag:%220x8DD7DD6482FD72B%22	https://appcontabildata.blob.core.windows.net/noticias/6775b095-57a5-4acb-b0bb-dd930ff10694.png	C:/Meus%20Sites/contabilidade/appcontabildata.blob.core.windows.net/noticias/6775b095-57a5-4acb-b0bb-dd930ff10694.png	(from http://modelo18.ondatta.com.br/)
11:16:02	793/793	---M--	200	added ('OK')	text/css	etag:%22319-626b776978fe7%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/css/widget-counter.min.css?ver=3.25.4	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/css/widget-counter.min401f.css	(from http://modelo18.ondatta.com.br/)
11:16:03	111704/111704	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2014:16:00%20GMT	http://modelo18.ondatta.com.br/politica-de-privacidade/	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/politica-de-privacidade/index.html	(from http://modelo18.ondatta.com.br/)
11:16:03	10329/10329	---M--	200	added ('OK')	text/css	etag:%222859-62f34b6a8edf5%22	http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-510.css?ver=1740753309	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-5104e10.css	(from http://modelo18.ondatta.com.br/)
11:16:03	4373/4373	---M--	200	added ('OK')	text/css	etag:%221115-62f34b6ab9d79%22	http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-514.css?ver=1740753309	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-5144e10.css	(from http://modelo18.ondatta.com.br/)
11:16:04	20426/20426	---M--	200	added ('OK')	text/css	etag:%224fca-62f34b5cc2527%22	http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-554.css?ver=1740753295	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-554767f.css	(from http://modelo18.ondatta.com.br/)
11:16:05	9929/9929	---M--	200	added ('OK')	text/css	etag:%2226c9-626b77697ce67%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.25.4	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/css/widget-icon-list.min401f.css	(from http://modelo18.ondatta.com.br/)
11:16:06	6113/6113	---M--	200	added ('OK')	text/css	etag:%2217e1-626b777100cea%22	http://modelo18.ondatta.com.br/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-table.css?ver=3.2.7	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-table2c3d.css	(from http://modelo18.ondatta.com.br/)
11:16:06	162/162	---M--	200	added ('OK')	text/css	etag:%22a2-626b77f851a15%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/css/modules/sticky.min.css?ver=3.25.2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/css/modules/sticky.min7ed1.css	(from http://modelo18.ondatta.com.br/)
11:16:06	90919/90919	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2014:16:02%20GMT	http://modelo18.ondatta.com.br/termos-de-uso/	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/termos-de-uso/index.html	(from http://modelo18.ondatta.com.br/)
11:16:07	5520/5520	---M--	200	added ('OK')	application/javascript	etag:%221590-616fe6186ea80%22	http://modelo18.ondatta.com.br/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-includes/js/imagesloaded.minbb93.js	(from http://modelo18.ondatta.com.br/)
11:16:12	35445/35445	---M--	200	added ('OK')	application/javascript	etag:%228a75-5c7b9a4b8b980%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/vendors/isotope.pkgd.min.js?ver=3.0.1	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/vendors/isotope.pkgd.min41fe.js	(from http://modelo18.ondatta.com.br/)
11:16:16	57513/57513	---M--	200	added ('OK')	application/javascript	etag:%22e0a9-5c7b9a4b8b980%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/vendors/flickity.pkgd.min.js?ver=3.0.1	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/vendors/flickity.pkgd.min41fe.js	(from http://modelo18.ondatta.com.br/)
11:16:17	31904/31904	---M--	200	added ('OK')	application/javascript	etag:%227ca0-5c7b9a4b8b980%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/vendors/photoswipe.min.js?ver=3.0.1	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/vendors/photoswipe.min41fe.js	(from http://modelo18.ondatta.com.br/)
11:16:18	9878/9878	---M--	200	added ('OK')	application/javascript	etag:%222696-5c7b9a4b8b980%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/vendors/photoswipe-ui-default.min.js?ver=3.0.1	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/vendors/photoswipe-ui-default.min41fe.js	(from http://modelo18.ondatta.com.br/)
11:16:19	9306/9306	---M--	200	added ('OK')	application/javascript	etag:%22245a-5c7b9a4b8b980%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/vendors/sidr.js?ver=3.0.1	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/vendors/sidr41fe.js	(from http://modelo18.ondatta.com.br/)
11:16:23	24109/24109	---M--	200	added ('OK')	application/javascript	etag:%225e2d-626b77f84c424%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from http://modelo18.ondatta.com.br/)
11:16:24	3721/3721	---M--	200	added ('OK')	application/javascript	etag:%22e89-626b77f84c80c%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.25.2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min7ed1.js	(from http://modelo18.ondatta.com.br/)
11:16:25	8325/8325	---M--	200	added ('OK')	application/javascript	etag:%222085-626b7775a8c02%22	http://modelo18.ondatta.com.br/wp-content/plugins/creame-whatsapp-me/public/js/joinchat.min.js?ver=5.1.8	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/creame-whatsapp-me/public/js/joinchat.min9738.js	(from http://modelo18.ondatta.com.br/)
11:16:26	1801/1801	---M--	200	added ('OK')	application/javascript	etag:%22709-626b776a06d86%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from http://modelo18.ondatta.com.br/)
11:16:27	6263/6263	---M--	200	added ('OK')	application/javascript	etag:%221877-626b77f86a4a1%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.25.2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min7ed1.js	(from http://modelo18.ondatta.com.br/)
11:16:28	5252/5252	---M--	200	added ('OK')	application/javascript	etag:%221484-626b7769e2b60%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.25.4	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/js/webpack.runtime.min401f.js	(from http://modelo18.ondatta.com.br/)
11:16:33	95372/95372	---M--	200	added ('OK')	application/javascript	etag:%221748c-5c7b9a4b8b980%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/theme.vanilla.min.js?ver=3.0.1	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/js/theme.vanilla.min41fe.js	(from http://modelo18.ondatta.com.br/)
11:16:34	4776/4776	---M--	200	added ('OK')	application/javascript	etag:%2212a8-626cba008c73b%22	http://modelo18.ondatta.com.br/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-includes/js/dist/hooks.min4fdd.js	(from http://modelo18.ondatta.com.br/)
11:16:36	9141/9141	---M--	200	added ('OK')	application/javascript	etag:%2223b5-616fe6186ea80%22	http://modelo18.ondatta.com.br/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-includes/js/dist/i18n.minc33c.js	(from http://modelo18.ondatta.com.br/)
11:16:37	54824/54824	---M--	200	added ('OK')	application/javascript	etag:%22d628-626b7769bfcc2%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.25.4	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/js/frontend-modules.min401f.js	(from http://modelo18.ondatta.com.br/)
11:16:39	619422/619422	---M--	200	added ('OK')	image/png	etag:%229739e-6170042a7dc80%22	http://modelo18.ondatta.com.br/wp-content/uploads/2022/01/tec-9.png	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/2022/01/tec-9.png	(from http://modelo18.ondatta.com.br/)
11:16:40	24914/24914	---M--	200	added ('OK')	application/javascript	etag:%226152-626b77f871203%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.25.2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/js/frontend.min7ed1.js	(from http://modelo18.ondatta.com.br/)
11:16:40	21464/21464	---M--	200	added ('OK')	application/javascript	etag:%2253d8-632d65bfda2bc%22	http://modelo18.ondatta.com.br/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-includes/js/jquery/ui/core.minb37e.js	(from http://modelo18.ondatta.com.br/)
11:16:46	44112/44112	---M--	200	added ('OK')	application/javascript	etag:%22ac50-626b7769bf10a%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.4	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/js/frontend.min401f.js	(from http://modelo18.ondatta.com.br/)
11:16:46	78460/78460	---M--	200	added ('OK')	text/html	etag:%221327c-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-400.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:16:48	42908/42908	---M--	200	added ('OK')	application/javascript	etag:%22a79c-626b77f86b05a%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.25.2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min7ed1.js	(from http://modelo18.ondatta.com.br/)
11:16:50	92136/92136	---M--	200	added ('OK')	text/html	etag:%22167e8-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-401.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:16:50	136516/136516	---M--	200	added ('OK')	text/html	etag:%2221544-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-402.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:16:55	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%22b6819-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:01	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:07	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:07	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-400d41d.eot	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:07	13548/13548	---M--	200	added ('OK')	text/html	etag:%2234ec-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-400.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:08	16772/16772	---M--	200	added ('OK')	text/html	etag:%224184-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-401.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:08	34052/34052	---M--	200	added ('OK')	text/html	etag:%228504-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-402.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:10	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:13	80300/80300	---M--	200	added ('OK')	text/html	etag:%22139ac-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-900.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:15	104280/104280	---M--	200	added ('OK')	text/html	etag:%2219758-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-901.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:16	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-400.eot?	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-brands-400d41d.eot	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:18	204528/204528	---M--	200	added ('OK')	text/html	etag:%2231ef0-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-902.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:23	917575/917575	---M--	200	added ('OK')	image/svg+xml	etag:%22e0047-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:33	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3fa-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/simple-line-icons/Simple-Line-Icons.eot?v=2.4.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.eot	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
11:17:33	30064/30064	---M--	200	added ('OK')	text/html	etag:%227570-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
11:17:35	54056/54056	---M--	200	added ('OK')	text/html	etag:%22d328-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/simple-line-icons/Simple-Line-Icons.ttf?v=2.4.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c-2.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
11:17:37	81332/81332	---M--	200	added ('OK')	text/html	etag:%2213db4-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/simple-line-icons/Simple-Line-Icons.woff?v=2.4.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c-3.html	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
11:17:39	239045/239045	---M--	200	added ('OK')	image/svg+xml	etag:%223a5c5-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.svg	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
11:17:40	547/547	---M--	200	added ('OK')	image/png	etag:%22223-5c7b9a4b8b980%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/img/photoswipe/default-skin.png	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/img/photoswipe/default-skin.png	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/css/style.min.css?ver=3.0.1)
11:17:40	1554/1554	---M--	200	added ('OK')	image/svg+xml	etag:%22612-5c7b9a4b8b980%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/img/photoswipe/default-skin.svg	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/img/photoswipe/default-skin.svg	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/css/style.min.css?ver=3.0.1)
11:17:40	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-5c7b9a4b8b980%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/img/photoswipe/preloader.gif	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/img/photoswipe/preloader.gif	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/css/style.min.css?ver=3.0.1)
11:17:54	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:17:55	97184/97184	---M--	200	added ('OK')	text/html	etag:%2217ba0-626b7769f15c3%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.31.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9d5b.html	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.31.0)
11:17:57	119312/119312	---M--	200	added ('OK')	text/html	etag:%221d210-626b7769f11db%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.31.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9d5b-2.html	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.31.0)
11:18:01	219164/219164	---M--	200	added ('OK')	text/html	etag:%223581c-626b7769f0a0b%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.31.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9d5b-3.html	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.31.0)
11:18:01	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-5c7b9a49a3500%22	http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-900.eot?	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/webfonts/fa-solid-900d41d.eot	(from http://modelo18.ondatta.com.br/wp-content/themes/contabil/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
11:18:03	331743/331743	---M--	200	added ('OK')	image/svg+xml	etag:%2250fdf-626b7769efe52%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.31.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9d5b.svg	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.31.0)
11:18:11	1007/1007	---M--	200	added ('OK')	image/svg+xml	etag:%223ef-5d4bea0129380%22	https://modelo18.ondatta.com.br/wp-content/uploads/2021/07/svg-logo-fundo.svg	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/2021/07/svg-logo-fundo.svg	(from http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-8.css?ver=1740753342)
11:18:20	219324/219324	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22358bc-626b7769ef29a%22	http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.31.0	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9d5b.eot	(from http://modelo18.ondatta.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.31.0)
11:18:20	148320/148320	---M--	200	added ('OK')	text/html	etag:%2224360-5d4bea9d90480%22	https://modelo18.ondatta.com.br/wp-content/uploads/2022/01/fundo-rodape.webp	C:/Meus%20Sites/contabilidade/modelo18.ondatta.com.br/wp-content/uploads/2022/01/fundo-rodape.html	(from http://modelo18.ondatta.com.br/wp-content/uploads/elementor/css/post-40.css?ver=1740753292)
11:18:20	937917/937917	---M--	200	added ('OK')	application/octet-stream	etag:%220x8DD7DD1713B10E0%22	https://appcontabildata.blob.core.windows.net/noticias/79f29413-ef58-42da-a20d-a786d30a0665.png	C:/Meus%20Sites/contabilidade/appcontabildata.blob.core.windows.net/noticias/79f29413-ef58-42da-a20d-a786d30a0665.png	(from http://modelo18.ondatta.com.br/)
